2020-06-21 08:33:30,753    INFO -- MainProcess _internal.py:113 --  * Running on https://0.0.0.0:5000/ (Press CTRL+C to quit)
2020-06-21 08:33:45,023    INFO -- MainProcess _internal.py:113 -- 127.0.0.1 - - [21/Jun/2020 08:33:45] "[32mGET / HTTP/1.1[0m" 302 -
2020-06-21 08:33:45,273    INFO -- MainProcess _internal.py:113 -- 127.0.0.1 - - [21/Jun/2020 08:33:45] "[32mGET /google/login HTTP/1.1[0m" 302 -
2020-06-21 08:33:49,642    INFO -- MainProcess _internal.py:113 -- 127.0.0.1 - - [21/Jun/2020 08:33:49] "[32mGET /google/auth?state=yKOm6bOZ0ljVuDNjiZS9m6fLsKBVO4&code=4/1AFoC60Ho7TzrQ9vZpNunoL2AYcy0cjKXjVCoCfgr_TvuDuD-SwRLbFywxIIZUe5nqaLkVD_-K2aKaVtSbg0bQo&scope=email%20profile%20openid%20https://www.googleapis.com/auth/userinfo.email%20https://www.googleapis.com/auth/userinfo.profile&authuser=2&hd=ext.ml6.eu&prompt=consent HTTP/1.1[0m" 302 -
2020-06-21 08:33:50,005    INFO -- MainProcess _internal.py:113 -- 127.0.0.1 - - [21/Jun/2020 08:33:50] "[37mGET / HTTP/1.1[0m" 200 -
2020-06-21 08:33:50,717    INFO -- MainProcess _internal.py:113 -- 127.0.0.1 - - [21/Jun/2020 08:33:50] "[37mGET /static/css/screen.css HTTP/1.1[0m" 200 -
2020-06-21 08:33:50,740    INFO -- MainProcess _internal.py:113 -- 127.0.0.1 - - [21/Jun/2020 08:33:50] "[37mGET /static/css/normalize.css HTTP/1.1[0m" 200 -
2020-06-21 08:33:50,759    INFO -- MainProcess _internal.py:113 -- 127.0.0.1 - - [21/Jun/2020 08:33:50] "[37mGET /js/datahandler.js HTTP/1.1[0m" 200 -
2020-06-21 08:33:50,792    INFO -- MainProcess _internal.py:113 -- 127.0.0.1 - - [21/Jun/2020 08:33:50] "[37mGET /js/start.js HTTP/1.1[0m" 200 -
2020-06-21 08:33:51,166    INFO -- MainProcess _internal.py:113 -- 127.0.0.1 - - [21/Jun/2020 08:33:51] "[37mGET /socket.io/?EIO=3&transport=polling&t=NBLbKlZ HTTP/1.1[0m" 200 -
2020-06-21 08:33:51,465    INFO -- MainProcess _internal.py:113 -- 127.0.0.1 - - [21/Jun/2020 08:33:51] "[37mGET /api/v1/meetingbox/status HTTP/1.1[0m" 200 -
2020-06-21 08:33:51,759    INFO -- MainProcess _internal.py:113 -- 127.0.0.1 - - [21/Jun/2020 08:33:51] "[37mGET /api/v1/meetingbox/Kitchen/info HTTP/1.1[0m" 200 -
2020-06-21 08:33:51,854    INFO -- MainProcess _internal.py:113 -- 127.0.0.1 - - [21/Jun/2020 08:33:51] "[37mGET /static/json/manifest.json HTTP/1.1[0m" 200 -
2020-06-21 08:33:51,907    INFO -- MainProcess _internal.py:113 -- 127.0.0.1 - - [21/Jun/2020 08:33:51] "[37mGET /api/v1/notifications HTTP/1.1[0m" 200 -
2020-06-21 08:33:52,328    INFO -- MainProcess _internal.py:113 -- 127.0.0.1 - - [21/Jun/2020 08:33:52] "[37mGET /api/v1/graph/coffee/week HTTP/1.1[0m" 200 -
2020-06-21 08:33:52,514    INFO -- MainProcess _internal.py:113 -- 127.0.0.1 - - [21/Jun/2020 08:33:52] "[37mGET /static/json/images/icons/icon-144x144.png HTTP/1.1[0m" 200 -
2020-06-21 08:33:53,400    INFO -- MainProcess _internal.py:113 -- 127.0.0.1 - - [21/Jun/2020 08:33:53] "[37mGET /socket.io/?EIO=3&transport=polling&t=NBLbKrN&sid=04271e1ea7414c0a97b6686d3d8a85b0 HTTP/1.1[0m" 200 -
2020-06-21 08:34:04,663    INFO -- MainProcess _internal.py:113 -- 127.0.0.1 - - [21/Jun/2020 08:34:04] "[37mGET /socket.io/?EIO=3&transport=polling&t=NBLbLO1&sid=04271e1ea7414c0a97b6686d3d8a85b0 HTTP/1.1[0m" 200 -
2020-06-21 08:34:15,841    INFO -- MainProcess _internal.py:113 -- 127.0.0.1 - - [21/Jun/2020 08:34:15] "[37mGET /socket.io/?EIO=3&transport=polling&t=NBLbO7z&sid=04271e1ea7414c0a97b6686d3d8a85b0 HTTP/1.1[0m" 200 -
2020-06-21 08:34:16,462    INFO -- MainProcess _internal.py:113 -- 127.0.0.1 - - [21/Jun/2020 08:34:16] "[37mPOST /socket.io/?EIO=3&transport=polling&t=NBLbQxw&sid=04271e1ea7414c0a97b6686d3d8a85b0 HTTP/1.1[0m" 200 -
2020-06-21 08:34:16,713    INFO -- MainProcess _internal.py:113 -- 127.0.0.1 - - [21/Jun/2020 08:34:16] "[37mGET /socket.io/?EIO=3&transport=polling&t=NBLbQsa&sid=04271e1ea7414c0a97b6686d3d8a85b0 HTTP/1.1[0m" 200 -
2020-06-21 08:45:01,158    INFO -- MainProcess _internal.py:113 --  * Running on https://0.0.0.0:5000/ (Press CTRL+C to quit)
2020-06-21 08:45:01,624    INFO -- MainProcess _internal.py:113 -- 127.0.0.1 - - [21/Jun/2020 08:45:01] "[32mGET / HTTP/1.1[0m" 302 -
2020-06-21 08:45:01,649    INFO -- MainProcess _internal.py:113 -- 127.0.0.1 - - [21/Jun/2020 08:45:01] "[32mGET /google/login HTTP/1.1[0m" 302 -
2020-06-21 08:45:01,692    INFO -- MainProcess _internal.py:113 -- 127.0.0.1 - - [21/Jun/2020 08:45:01] "[37mGET /socket.io/?EIO=3&transport=polling&t=NBLdtuI HTTP/1.1[0m" 200 -
2020-06-21 08:45:05,056    INFO -- MainProcess _internal.py:113 -- 127.0.0.1 - - [21/Jun/2020 08:45:05] "[32mGET /google/auth?state=0g8nIWkNDcan9zKDc3n98FtcxhKtRv&code=4/1AFZQFBkqKY0rBHRZCDahkNo3GTdzYMB_-lnG1XuMN1Zm6-68wTo6agPqPZJmBlkNclSGPGsQLvi5BQPf9nJBu4&scope=email%20profile%20openid%20https://www.googleapis.com/auth/userinfo.email%20https://www.googleapis.com/auth/userinfo.profile&authuser=2&hd=ext.ml6.eu&prompt=consent HTTP/1.1[0m" 302 -
2020-06-21 08:45:06,049    INFO -- MainProcess _internal.py:113 -- 127.0.0.1 - - [21/Jun/2020 08:45:06] "[37mGET / HTTP/1.1[0m" 200 -
